NO_OF_FRAMES	1124
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-10-29, 15:24:47	11034.90356421
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
1768	17.67000	-38.275	265.950	1609.753	115.377	373.219	1334.514	243.828	173.901	1168.850	273.814	-26.781	1048.108	-176.268	370.640	1321.139	-332.038	242.592	1095.525	-407.497	64.559	974.792	144.351	443.494	796.715	155.394	307.310	430.997	141.759	404.405	68.859	103.200	449.404	26.632	176.434	291.812	25.559	136.300	220.679	28.197	-214.710	429.212	796.822	-229.822	312.580	435.848	-219.172	407.731	78.592	-175.604	458.252	28.676	-271.245	309.909	27.248	-239.287	236.673	29.218
1769	17.68000	-38.643	265.718	1606.255	114.874	372.067	1331.078	242.548	170.232	1169.320	271.909	-32.031	1051.508	-176.491	369.120	1318.186	-332.401	237.653	1095.465	-406.932	57.020	976.961	144.390	445.384	794.341	155.844	306.058	430.302	141.621	403.841	68.415	103.262	449.618	26.636	176.632	292.089	25.481	136.763	220.951	28.034	-215.008	431.214	794.265	-230.208	310.780	435.039	-219.370	407.732	78.575	-175.503	458.234	28.641	-271.294	309.924	27.171	-239.321	236.733	29.100
1770	17.69000	-38.963	265.438	1603.516	114.102	370.861	1327.844	241.506	167.024	1169.861	269.717	-37.392	1055.158	-176.935	367.685	1314.854	-333.891	232.525	1095.405	-406.670	49.736	979.960	144.645	447.593	791.757	156.681	304.922	429.628	142.135	404.316	69.007	103.265	449.610	26.682	176.530	291.900	25.287	136.925	221.011	28.239	-215.232	433.331	791.953	-230.076	309.143	434.071	-219.323	407.478	78.361	-175.376	458.338	28.790	-271.171	309.924	27.405	-239.475	236.898	29.112
1771	17.70000	-38.828	265.157	1600.453	113.439	369.615	1324.582	240.237	163.897	1170.369	268.160	-42.379	1058.426	-177.235	366.364	1311.707	-334.428	228.030	1094.919	-406.697	42.696	982.800	145.170	449.682	789.806	157.494	303.679	428.979	142.048	404.279	68.675	103.249	449.694	26.803	176.425	291.951	25.392	137.291	220.957	28.321	-215.405	435.348	788.812	-230.566	307.421	432.977	-218.946	407.114	78.429	-175.196	458.079	28.703	-270.895	309.952	27.256	-239.483	236.900	29.157
1772	17.71000	-39.399	265.142	1596.715	112.688	368.546	1321.275	239.272	160.955	1170.219	266.270	-47.197	1061.295	-177.564	364.708	1308.317	-334.844	223.258	1094.795	-406.453	35.652	985.641	145.436	451.653	787.513	157.757	302.113	428.292	141.954	404.176	68.533	103.231	449.583	26.712	176.292	291.779	25.620	137.237	221.273	28.379	-215.365	437.380	786.075	-231.170	305.585	431.834	-219.008	407.495	78.286	-175.145	458.344	28.831	-271.060	309.905	27.428	-239.827	236.915	29.254
1773	17.72000	-39.388	264.798	1593.368	111.934	367.587	1318.140	238.398	157.817	1170.660	264.822	-51.641	1064.132	-177.932	363.131	1304.754	-335.950	218.027	1094.840	-406.178	28.823	988.123	145.534	453.701	785.194	158.398	300.767	427.878	141.884	404.218	68.757	103.300	449.737	26.666	176.357	291.838	25.583	137.421	221.269	28.472	-215.315	439.064	783.186	-231.868	304.241	431.206	-219.141	407.205	78.160	-174.971	458.330	28.790	-271.039	309.885	27.508	-239.809	236.919	29.260
1774	17.73000	-39.457	264.580	1590.081	112.028	366.207	1314.794	237.052	155.097	1170.663	263.505	-55.863	1066.847	-178.360	361.654	1301.380	-336.638	213.445	1094.719	-405.960	22.142	990.897	145.633	455.556	782.103	158.639	299.125	426.989	142.020	404.279	68.546	103.054	449.780	26.728	176.552	291.856	25.609	137.666	221.267	28.274	-215.554	440.880	780.797	-231.852	302.811	430.208	-218.878	407.372	78.419	-174.786	458.386	28.754	-270.807	310.018	27.508	-239.898	237.025	29.330
1775	17.74000	-40.135	264.261	1586.487	111.003	365.008	1311.477	235.862	152.150	1170.319	261.430	-60.284	1069.214	-178.698	360.077	1297.617	-336.984	208.631	1094.088	-405.465	15.556	993.078	146.041	457.585	779.198	159.157	297.751	425.795	141.330	403.520	68.364	102.901	449.818	26.680	176.677	292.005	25.775	137.588	221.218	28.564	-215.694	442.808	777.951	-232.181	301.314	429.126	-218.498	407.307	78.341	-174.605	458.229	28.854	-270.778	310.011	27.614	-239.872	236.903	29.252
1776	17.75000	-39.529	263.371	1581.969	110.261	363.881	1307.743	234.791	149.260	1169.742	260.097	-64.039	1071.532	-179.187	358.382	1294.035	-337.618	203.977	1094.072	-404.919	9.415	995.632	146.211	459.394	776.413	159.516	296.452	425.229	141.326	403.813	68.635	102.821	449.924	26.701	176.319	291.880	25.573	137.738	221.353	28.774	-215.805	444.374	775.260	-232.390	300.191	428.086	-218.293	407.211	78.260	-174.517	458.336	28.818	-270.697	310.138	27.643	-239.913	236.946	29.193
1777	17.76000	-39.881	263.141	1578.573	109.602	362.558	1304.094	234.187	146.730	1169.286	258.640	-67.725	1073.127	-179.382	356.956	1290.291	-337.821	199.790	1093.151	-404.653	3.032	998.053	146.536	461.064	773.714	160.045	294.959	424.106	141.377	403.948	68.724	102.407	449.745	26.624	176.829	292.359	26.192	137.918	221.421	28.677	-215.550	445.768	772.721	-233.153	298.600	426.587	-218.646	407.334	78.385	-174.368	458.316	28.871	-270.669	309.955	27.443	-239.962	236.904	29.184
1778	17.77000	-40.158	262.839	1574.831	108.871	361.578	1300.500	233.463	144.407	1168.531	257.250	-71.308	1074.880	-179.760	355.487	1286.457	-338.216	195.553	1092.142	-404.122	-2.667	999.536	146.615	462.906	771.457	160.314	293.431	423.034	141.192	403.784	68.524	102.156	449.783	26.624	176.569	291.854	25.781	138.247	221.505	28.684	-215.744	447.400	770.338	-234.015	297.082	425.251	-217.667	406.767	77.756	-174.180	458.213	28.825	-270.815	310.209	27.648	-240.075	236.937	29.100
1779	17.78000	-40.718	262.355	1571.062	108.152	360.432	1296.972	232.736	142.136	1168.181	255.991	-74.504	1076.425	-180.104	353.952	1282.569	-338.683	191.582	1091.617	-403.170	-8.492	1001.499	147.227	464.656	769.027	160.797	291.941	422.022	140.912	403.715	68.493	102.007	449.735	26.673	176.411	292.080	26.101	138.720	221.507	28.556	-215.827	448.772	767.257	-234.576	295.578	424.554	-218.162	407.054	78.508	-173.856	457.951	28.738	-270.646	310.119	27.560	-239.974	236.878	29.166
1780	17.79000	-40.945	261.750	1567.893	107.720	359.565	1293.354	231.850	139.610	1167.440	254.708	-77.777	1078.067	-180.540	352.550	1278.771	-339.022	187.301	1090.955	-402.888	-14.057	1003.698	147.101	465.880	765.644	161.501	290.413	421.369	140.786	403.527	68.470	101.768	449.666	26.674	176.282	291.966	25.884	139.016	221.585	28.673	-215.856	450.156	764.457	-235.300	294.061	423.459	-218.155	406.955	78.434	-173.739	458.056	28.912	-270.756	310.249	27.618	-240.172	236.943	29.089
1781	17.80000	-41.395	261.221	1563.636	107.103	358.375	1289.606	230.599	137.441	1166.630	253.853	-80.788	1079.292	-180.514	351.080	1274.717	-339.440	183.328	1090.251	-402.211	-19.414	1005.337	147.352	467.471	762.567	162.024	288.826	420.844	140.464	403.344	68.136	101.562	449.609	26.778	176.747	292.275	25.799	139.075	221.450	28.619	-216.343	451.572	761.688	-235.830	292.990	422.487	-217.125	406.437	77.772	-173.578	457.948	28.869	-270.852	310.252	27.773	-240.398	237.006	29.194
1782	17.81000	-42.037	260.807	1559.752	106.698	357.347	1285.900	229.834	135.379	1165.524	253.453	-83.641	1079.970	-180.899	349.617	1270.839	-339.094	179.761	1089.239	-401.117	-24.489	1006.938	147.235	468.685	759.797	162.261	287.139	419.834	140.625	403.275	68.278	101.411	449.451	26.732	176.955	292.514	25.907	139.336	221.349	28.483	-216.766	453.032	759.340	-236.787	291.600	421.517	-218.135	406.946	78.166	-173.507	458.060	28.923	-270.912	310.182	27.610	-240.316	237.126	29.122
1783	17.82000	-42.321	259.830	1555.524	106.076	356.231	1281.991	229.440	133.308	1164.762	252.148	-86.828	1081.282	-181.039	348.288	1266.932	-338.766	176.183	1088.099	-400.622	-29.657	1008.914	147.413	469.993	757.151	162.453	285.706	419.005	140.341	403.056	68.214	101.315	449.474	26.790	176.392	292.044	26.175	138.944	221.279	28.652	-217.088	454.541	756.413	-237.304	290.222	420.270	-217.210	406.185	77.169	-173.426	458.022	28.937	-270.753	310.251	27.470	-240.553	237.089	29.171
1784	17.83000	-43.065	259.227	1552.138	105.699	355.143	1278.411	228.900	131.187	1163.698	251.559	-89.790	1082.070	-181.233	346.982	1263.106	-340.037	172.743	1087.062	-399.993	-34.516	1010.926	147.440	471.336	754.282	163.132	284.057	418.508	140.368	402.896	68.218	101.278	449.519	26.813	176.500	292.296	25.832	138.741	221.194	28.466	-217.476	456.011	753.586	-237.750	288.780	419.347	-217.238	406.425	77.728	-173.299	457.973	28.998	-270.928	310.261	27.442	-240.511	237.133	29.029
1785	17.84000	-43.494	258.261	1547.493	105.341	353.703	1274.542	228.334	129.109	1162.657	250.758	-92.571	1082.754	-181.445	345.596	1259.193	-339.720	169.371	1086.489	-399.266	-39.106	1012.364	148.166	472.591	751.140	164.119	282.435	417.898	140.124	402.799	68.295	101.131	449.561	26.824	176.609	292.285	25.842	138.834	221.319	28.607	-217.753	457.448	750.906	-238.586	287.058	418.884	-217.654	406.541	77.520	-173.232	457.811	28.984	-270.912	310.322	27.562	-240.682	237.068	29.086
1786	17.85000	-44.082	257.040	1543.852	105.033	352.573	1270.624	227.807	126.908	1161.402	250.492	-95.046	1083.312	-181.602	344.260	1255.629	-339.785	165.625	1085.541	-398.370	-43.512	1013.427	147.901	473.518	748.159	164.034	281.022	416.683	140.321	402.890	68.335	101.015	449.521	26.856	177.031	292.369	26.145	138.645	221.206	28.434	-218.000	458.843	747.922	-239.030	285.580	417.906	-217.306	406.120	77.261	-173.224	457.873	29.027	-271.098	310.301	27.536	-240.664	237.083	29.082
1787	17.86000	-44.526	255.769	1540.083	104.692	351.610	1266.940	227.694	125.036	1160.108	249.987	-97.779	1083.994	-181.706	343.135	1251.800	-339.513	162.294	1084.195	-397.698	-48.063	1015.460	148.436	474.818	745.153	164.306	279.840	415.898	140.461	403.088	68.166	100.922	449.438	26.863	176.859	292.375	26.234	138.882	221.334	28.799	-218.070	460.161	744.678	-239.901	283.941	416.893	-217.669	405.981	77.694	-173.106	457.806	29.083	-270.877	310.238	27.373	-240.662	237.025	28.929
1788	17.87000	-44.851	254.553	1536.101	104.399	350.418	1263.083	227.230	123.069	1159.133	249.450	-100.536	1084.624	-181.911	341.701	1248.106	-339.789	159.075	1083.596	-396.587	-52.334	1016.774	148.332	476.017	743.085	164.794	278.518	414.869	140.053	402.994	68.493	100.691	449.260	26.745	176.579	292.347	25.963	139.003	221.338	28.774	-218.449	461.382	741.495	-240.552	282.292	415.796	-216.641	405.768	77.394	-173.058	457.629	29.141	-270.955	310.082	27.473	-240.754	237.037	29.021
1789	17.88000	-45.303	253.078	1531.772	104.132	349.290	1259.526	227.118	121.341	1158.468	249.008	-102.825	1085.046	-182.109	340.524	1244.635	-339.294	155.876	1082.527	-395.832	-56.320	1017.812	148.571	477.191	740.471	165.106	277.341	414.389	139.839	402.748	68.309	100.738	449.334	26.818	176.459	292.352	25.961	139.161	221.464	28.769	-218.712	462.412	738.275	-239.917	280.768	414.526	-216.554	405.432	76.919	-172.885	457.611	29.093	-270.761	310.205	27.571	-240.779	237.054	28.976
1790	17.89000	-45.458	251.665	1527.908	103.669	348.122	1255.587	226.675	119.600	1157.334	248.614	-105.314	1085.625	-182.086	339.170	1241.008	-339.218	153.197	1081.968	-395.057	-60.440	1018.945	148.396	478.414	737.782	165.288	276.073	413.633	140.004	402.801	68.389	100.871	449.285	26.867	176.401	292.527	26.380	139.194	221.490	28.839	-219.140	463.632	735.164	-239.576	279.545	413.595	-215.790	405.406	76.920	-172.693	457.467	29.088	-270.611	310.176	27.821	-240.802	237.010	28.985
1791	17.90000	-45.448	250.040	1523.308	103.511	346.879	1251.742	226.066	117.746	1155.892	248.447	-107.717	1086.190	-182.430	337.820	1237.257	-339.174	149.987	1081.196	-394.005	-64.245	1020.418	148.822	479.277	734.966	165.642	274.618	412.998	139.876	402.699	68.475	100.725	449.153	26.935	176.456	292.544	26.280	139.211	221.537	28.868	-219.744	464.848	732.178	-239.160	278.054	412.556	-215.810	405.252	77.722	-172.532	457.491	29.057	-270.434	310.167	27.894	-240.747	237.073	28.931
1792	17.91000	-45.799	248.064	1519.535	103.020	346.027	1248.018	225.602	115.971	1154.771	247.975	-110.074	1086.800	-182.180	336.643	1233.813	-339.305	146.595	1080.576	-393.393	-68.368	1022.303	148.733	480.470	732.482	166.049	273.427	412.371	139.819	402.603	68.257	100.761	449.233	26.994	176.436	292.612	26.348	139.203	221.296	28.891	-220.285	465.768	729.534	-238.618	276.887	411.806	-215.533	404.950	77.192	-172.384	457.372	29.171	-270.261	310.113	28.196	-240.611	237.069	28.847
1793	17.92000	-45.536	245.988	1515.061	102.844	345.018	1244.156	225.397	114.495	1153.741	247.704	-112.225	1087.212	-182.129	335.320	1230.077	-339.042	144.039	1079.683	-392.508	-72.030	1023.735	148.672	481.494	729.240	166.591	271.814	411.321	139.714	402.307	68.099	100.386	448.977	26.939	176.468	292.548	26.370	139.234	221.260	28.779	-220.792	466.637	726.468	-238.346	274.848	410.669	-215.254	405.025	77.232	-172.237	457.409	29.073	-269.906	310.286	27.992	-240.617	236.962	28.947
1794	17.93000	-46.107	244.250	1510.741	102.491	344.072	1240.666	224.925	113.041	1152.576	247.611	-114.187	1087.568	-182.200	334.133	1226.303	-338.949	140.987	1078.825	-391.430	-75.500	1025.020	148.444	482.439	726.616	166.636	270.483	410.658	139.470	402.275	68.343	100.418	449.216	27.196	176.483	292.624	26.422	139.407	221.031	29.061	-221.041	467.367	723.568	-238.414	273.029	409.789	-214.954	404.637	77.765	-172.006	457.249	29.060	-269.880	310.047	28.161	-240.536	236.958	28.888
1795	17.94000	-45.914	242.150	1506.340	102.298	343.234	1236.978	223.683	111.315	1151.310	247.295	-116.126	1088.082	-182.058	332.758	1222.811	-338.538	138.206	1077.746	-390.649	-79.067	1026.094	148.735	483.570	724.052	166.758	269.409	409.962	139.119	402.142	68.286	100.153	449.151	27.203	176.503	292.562	26.451	139.873	221.085	29.084	-221.589	468.166	720.980	-237.916	271.315	408.771	-214.723	404.611	77.677	-171.824	457.292	29.096	-269.557	310.102	28.307	-240.464	236.890	28.981
1796	17.95000	-46.053	239.903	1502.650	101.871	342.232	1233.337	223.353	110.097	1149.827	246.797	-118.007	1088.315	-182.024	331.355	1219.060	-339.162	135.155	1076.823	-389.700	-82.553	1026.975	148.692	484.616	720.808	166.816	268.226	408.606	138.789	402.034	68.126	99.922	448.961	27.171	176.406	292.678	26.530	139.794	221.173	28.994	-221.793	468.840	717.991	-237.733	269.529	407.748	-215.316	405.042	78.871	-171.564	457.045	29.053	-269.299	310.174	28.346	-240.478	236.945	28.910
1797	17.96000	-46.291	237.614	1497.708	101.817	341.250	1229.408	223.011	108.946	1148.347	246.559	-119.952	1088.413	-181.969	330.276	1215.610	-338.360	132.866	1075.491	-388.649	-85.825	1028.110	150.160	486.039	719.072	167.248	266.833	407.903	138.312	401.874	68.171	99.451	448.886	27.248	176.273	292.300	26.132	140.181	220.977	28.759	-222.319	469.258	715.263	-237.401	268.203	406.658	-214.600	404.106	78.471	-171.326	456.945	29.269	-269.078	310.091	28.613	-240.517	236.877	28.968
1798	17.97000	-46.504	235.067	1493.627	101.475	340.217	1225.861	222.765	107.761	1146.820	246.397	-121.831	1088.374	-182.066	328.905	1211.967	-337.893	130.754	1074.608	-387.422	-89.164	1028.961	150.566	487.354	716.645	167.443	265.788	407.221	138.118	401.704	68.060	99.186	448.825	27.212	176.274	292.776	26.498	140.048	221.080	28.944	-222.556	469.652	712.676	-237.342	266.622	406.104	-213.079	403.330	77.204	-171.090	456.886	29.217	-268.964	310.079	28.687	-240.532	236.858	28.909
1799	17.98000	-46.074	232.724	1489.091	101.281	339.210	1222.195	222.045	106.203	1144.891	245.851	-123.435	1088.557	-181.962	327.566	1208.252	-337.806	127.827	1073.633	-386.928	-92.441	1030.195	150.552	488.304	713.329	167.688	264.395	406.688	138.010	401.734	68.471	98.891	448.853	27.383	176.375	292.645	26.399	140.179	220.959	28.830	-222.934	470.203	709.461	-237.458	265.438	405.161	-214.013	403.902	78.550	-171.005	456.869	29.450	-269.016	310.081	28.840	-240.485	236.842	28.930
1800	17.99000	-46.196	230.201	1484.812	100.960	338.381	1218.244	221.740	104.888	1143.563	245.385	-125.223	1088.429	-181.924	326.267	1204.656	-337.351	125.158	1072.276	-386.099	-95.285	1030.773	150.554	489.463	710.552	167.435	263.233	405.795	137.705	401.706	68.818	98.787	448.934	27.438	176.304	292.675	26.541	140.054	221.020	28.738	-223.273	470.504	706.790	-237.681	263.803	404.462	-212.826	402.944	77.642	-170.823	456.756	29.549	-268.863	310.098	28.879	-240.504	236.778	28.879
1801	18.00000	-45.764	227.713	1479.979	100.844	337.489	1214.313	221.264	103.707	1142.132	245.025	-127.012	1088.444	-181.744	325.057	1200.609	-337.396	122.647	1071.171	-385.361	-98.447	1031.662	150.683	490.402	707.891	167.711	262.329	405.240	137.804	401.389	68.023	98.659	448.972	27.447	176.097	292.411	26.371	140.019	221.044	28.729	-223.518	470.821	704.089	-237.520	262.984	402.710	-212.435	402.863	77.403	-170.630	456.612	29.556	-268.784	310.031	28.917	-240.570	236.728	28.882
1802	18.01000	-46.114	224.914	1475.688	100.504	336.444	1210.304	220.657	102.256	1139.613	244.585	-128.786	1088.539	-181.782	323.727	1196.783	-337.078	120.680	1069.507	-384.149	-101.266	1032.247	150.456	491.492	704.863	167.675	261.313	404.703	137.322	400.985	68.647	98.549	448.939	27.602	176.246	292.630	26.602	139.915	220.826	28.754	-224.034	471.389	701.193	-238.204	261.447	401.547	-212.578	402.588	77.473	-170.447	456.455	29.586	-268.872	310.095	29.030	-240.664	236.775	28.991
1803	18.02000	-46.134	222.884	1470.695	100.362	335.551	1206.473	220.671	101.271	1137.874	243.905	-130.323	1088.853	-181.672	322.311	1193.174	-336.900	117.849	1068.599	-383.202	-104.200	1032.916	150.654	492.691	701.789	168.068	260.079	403.977	137.325	400.872	68.759	98.312	448.936	27.793	176.304	292.636	26.621	139.922	220.833	28.855	-224.528	471.777	698.449	-238.812	260.108	400.231	-212.200	402.309	77.709	-170.130	456.361	29.675	-268.787	310.007	28.941	-240.752	236.749	28.981
1804	18.03000	-45.796	220.347	1466.283	100.354	334.477	1202.175	220.612	100.539	1135.615	243.504	-132.202	1088.657	-181.370	320.978	1189.153	-336.488	115.464	1066.995	-382.436	-107.179	1033.488	150.733	493.656	698.422	168.266	258.744	403.384	137.010	400.677	68.763	98.105	448.855	27.886	176.269	292.667	26.540	140.029	220.979	28.497	-224.903	472.357	695.507	-239.072	258.839	399.003	-212.123	402.319	77.318	-170.054	456.316	29.821	-268.708	309.990	29.121	-240.768	236.680	28.922
1805	18.04000	-45.443	218.209	1461.756	100.213	333.531	1198.050	219.693	98.974	1133.474	243.085	-133.786	1088.418	-181.286	319.587	1185.065	-336.056	112.963	1065.597	-381.707	-110.016	1033.928	150.800	494.485	695.691	169.278	257.358	402.408	136.866	400.949	68.917	97.829	448.699	27.964	176.231	292.578	26.607	139.785	220.782	28.537	-225.356	472.888	692.828	-239.771	257.799	398.414	-211.997	402.197	77.305	-169.891	456.271	29.930	-268.566	310.053	29.040	-240.767	236.743	28.878
1806	18.05000	-45.155	215.795	1456.535	100.055	332.534	1194.087	220.113	98.001	1131.299	242.602	-135.483	1088.127	-181.004	317.926	1181.124	-335.571	110.720	1063.926	-380.984	-112.941	1034.225	150.528	495.355	692.421	169.693	256.195	401.300	136.696	400.564	68.622	97.484	448.517	28.128	176.317	292.633	26.507	139.902	220.712	28.364	-225.899	473.515	689.753	-240.492	256.826	397.530	-211.867	402.106	77.299	-169.800	456.236	29.889	-268.807	310.088	29.085	-240.883	236.696	28.960
1807	18.06000	-45.229	213.316	1452.237	100.026	331.197	1189.890	220.551	96.946	1128.563	242.373	-137.271	1087.513	-180.821	316.275	1177.186	-335.099	108.032	1062.453	-380.130	-115.424	1034.137	150.773	496.271	690.240	170.370	255.082	400.318	136.507	400.307	68.832	97.306	448.434	28.105	176.353	292.666	26.560	139.909	220.531	28.393	-226.351	474.454	686.974	-241.078	255.826	396.551	-212.004	401.893	77.239	-169.794	456.178	29.978	-268.751	310.102	28.823	-240.949	236.648	28.979
1808	18.07000	-45.007	211.779	1447.315	99.935	330.156	1185.635	219.804	95.512	1126.402	241.861	-138.964	1087.065	-180.646	314.967	1173.517	-334.865	105.111	1061.166	-379.542	-118.273	1034.246	150.783	496.604	686.502	171.259	254.071	399.422	136.498	400.209	68.661	97.010	448.246	28.263	176.319	292.540	26.601	140.081	220.552	28.281	-227.143	475.249	684.050	-242.077	254.793	395.932	-211.810	402.060	77.231	-169.618	456.065	30.010	-268.789	309.978	28.806	-241.014	236.658	28.967
1809	18.08000	-44.327	209.653	1442.727	99.874	328.935	1181.457	219.894	94.069	1124.410	241.356	-140.524	1086.614	-180.346	313.372	1169.747	-333.961	102.988	1059.174	-378.555	-120.928	1034.379	150.479	497.315	683.359	171.662	253.210	398.738	136.171	400.170	68.680	96.722	448.182	28.302	176.460	292.520	26.608	139.945	220.378	28.585	-227.622	476.204	681.354	-242.582	253.858	395.252	-211.809	401.951	77.156	-169.536	456.051	30.092	-268.914	310.028	29.040	-241.126	236.718	28.954
1810	18.09000	-43.735	207.941	1438.259	99.369	327.737	1177.497	219.754	92.631	1121.521	240.954	-142.320	1085.953	-180.218	311.839	1166.376	-333.296	100.558	1057.728	-377.433	-123.389	1034.049	151.113	497.961	680.528	172.303	252.341	398.056	136.141	400.026	68.670	96.612	448.062	28.405	176.505	292.613	26.542	140.245	220.308	28.461	-228.036	477.110	678.325	-242.809	252.961	394.397	-211.886	401.864	77.100	-169.553	456.128	30.107	-268.770	309.964	28.932	-241.090	236.704	28.937
1811	18.10000	-43.275	205.605	1433.674	99.110	326.331	1173.244	219.417	91.179	1119.431	240.635	-144.077	1085.070	-179.741	310.345	1162.842	-332.474	98.888	1056.172	-376.201	-125.830	1033.865	151.078	498.530	677.901	172.921	251.596	397.250	135.923	399.845	68.452	96.271	447.851	28.380	176.386	292.231	26.371	140.189	220.254	28.501	-228.430	477.993	675.412	-243.438	251.993	393.472	-211.547	401.609	77.151	-169.211	455.784	30.192	-268.752	310.128	28.814	-241.205	236.677	28.981
1812	18.11000	-42.851	204.032	1429.048	98.959	325.002	1169.030	219.359	90.065	1117.115	240.285	-145.810	1084.215	-179.304	308.827	1158.912	-331.791	96.462	1054.799	-375.356	-128.270	1033.813	151.472	499.263	675.022	173.277	250.807	396.301	135.887	399.930	68.789	96.252	447.936	28.467	176.706	292.515	26.446	140.212	220.158	28.379	-228.908	479.088	672.401	-244.374	250.922	392.710	-211.650	401.409	77.285	-169.019	455.720	30.248	-268.810	310.149	28.915	-241.288	236.622	28.980
1813	18.12000	-42.258	202.291	1424.015	98.695	323.563	1164.781	218.309	88.480	1114.446	239.762	-147.578	1083.671	-178.837	307.223	1154.958	-331.270	94.384	1052.441	-374.415	-130.644	1033.611	151.650	500.057	671.900	173.331	250.015	395.727	135.628	399.692	68.712	96.115	447.838	28.527	176.545	292.540	26.464	140.095	220.144	28.311	-229.440	480.064	669.550	-244.785	250.107	391.611	-212.470	401.814	77.881	-168.906	455.620	30.394	-268.784	310.079	28.946	-241.347	236.633	29.053
1814	18.13000	-41.719	200.415	1419.993	98.481	322.105	1160.829	218.322	87.249	1112.379	239.157	-149.213	1082.914	-178.483	305.459	1151.257	-330.325	92.342	1050.415	-373.431	-133.406	1033.628	151.825	501.085	669.054	173.526	249.109	394.937	135.460	399.584	68.443	96.099	447.882	28.505	176.555	292.523	26.544	140.294	220.181	28.517	-229.793	480.800	666.408	-245.578	249.322	391.650	-212.538	401.720	77.787	-168.915	455.720	30.375	-268.771	309.985	28.988	-241.378	236.611	29.051
1815	18.14000	-40.899	198.960	1414.824	98.204	320.608	1156.514	217.645	85.649	1109.458	238.511	-150.994	1081.912	-177.975	303.869	1147.380	-329.742	90.066	1048.397	-372.325	-135.855	1033.436	151.561	502.095	666.601	173.626	248.257	394.324	135.437	399.644	68.656	96.006	447.857	28.620	176.497	292.499	26.495	140.279	220.176	28.308	-230.266	482.039	663.807	-245.818	248.646	391.159	-211.692	401.481	76.721	-168.893	455.662	30.420	-268.709	310.153	29.017	-241.494	236.601	29.080
1816	18.15000	-40.498	197.180	1410.222	97.986	319.172	1152.654	217.043	84.006	1107.024	237.913	-152.762	1080.404	-177.639	302.208	1143.578	-329.449	87.612	1046.593	-371.605	-138.424	1033.160	151.888	503.206	664.177	173.790	247.505	393.967	135.497	399.569	68.540	95.841	447.701	28.639	176.643	292.624	26.396	140.080	220.104	28.408	-230.702	482.854	660.657	-245.881	248.113	390.455	-212.383	401.584	77.787	-168.488	455.514	30.440	-268.716	309.994	28.996	-241.449	236.538	28.999
1817	18.16000	-39.896	195.527	1406.246	97.749	317.468	1148.509	216.723	82.415	1104.180	237.335	-154.508	1079.013	-177.240	300.294	1139.836	-328.566	85.285	1044.601	-370.351	-140.779	1032.404	151.784	504.026	661.616	173.962	246.769	393.598	135.259	399.025	68.186	95.811	447.806	28.668	176.478	292.492	26.577	140.116	219.998	28.397	-231.203	483.923	658.262	-245.901	247.649	390.046	-212.225	401.434	77.701	-168.404	455.372	30.376	-268.818	310.139	28.936	-241.545	236.558	29.062
1818	18.17000	-39.252	194.125	1401.086	97.400	315.765	1144.762	216.195	80.796	1101.857	236.531	-156.434	1077.829	-176.704	298.544	1136.048	-327.746	82.857	1042.892	-369.324	-143.229	1031.871	152.333	504.978	659.277	174.287	246.078	393.175	135.290	399.424	68.784	95.819	447.802	28.673	176.545	292.442	26.538	139.971	220.109	28.092	-231.649	485.129	655.595	-246.002	247.563	389.559	-212.292	401.591	77.765	-168.305	455.294	30.310	-268.675	310.060	28.980	-241.582	236.577	29.026
